,Ch1,Ch2,Ch3,Ch4,randomforest,,,,nb-rf,,,,C50,,,,nb-c50,,,
10094,0.03306658,0.481972905,0.303222401,0.181738114,0.1127119,0.3915254,0.3347458,0.1610169,-0.07964532,0.090447505,-0.031523399,0.020721214,0.152173913,0.47826087,0.239130435,0.130434783,-0.119107333,0.003712035,0.064091966,0.051303331
10095,0.38304799,0.09162544,0.453929411,0.071397159,0.2074215,0.1979068,0.4138915,0.1807802,0.17562649,-0.10628136,0.040037911,-0.109383041,0.122807018,0.122807018,0.649122807,0.105263158,0.260240972,-0.031181578,-0.195193396,-0.033865999
10096,0.081124845,0.142362455,0.386706799,0.3898059,0.1822542,0.1714628,0.4184652,0.2278177,-0.101129355,-0.029100345,-0.031758401,0.1619882,0.285714286,0.428571429,0.142857143,0.142857143,-0.204589441,-0.286208974,0.243849656,0.246948757
10097,0.466276707,0.122308142,0.144054503,0.267360648,0.4174972,0.1838317,0.1882614,0.2104097,0.048779507,-0.061523558,-0.044206897,0.056950948,0.785714286,0.071428571,0.071428571,0.071428571,-0.319437579,0.050879571,0.072625932,0.195932077
10098,0.319230159,0.199215309,0.088419886,0.393134645,0.322488,0.2995215,0.1961722,0.1818182,-0.003257841,-0.100306191,-0.107752314,0.211316445,0.142857143,0.428571429,0.285714286,0.142857143,0.176373016,-0.22935612,-0.1972944,0.250277502
10099,0.350876309,0.145551537,0.22483071,0.278741444,0.3214696,0.2571757,0.2032147,0.2181401,0.029406709,-0.111624163,0.02161601,0.060601344,0.375,0.25,0.125,0.25,-0.024123691,-0.104448463,0.09983071,0.028741444
10100,0.650614765,0.112689554,0.097894307,0.138801373,0.4440079,0.1247544,0.2445972,0.1866405,0.206606865,-0.012064846,-0.146702893,-0.047839127,0.555555556,0.111111111,0.277777778,0.055555556,0.095059209,0.001578443,-0.179883471,0.083245817
10101,0.065162262,0.114106067,0.740826653,0.079905018,0.1718464,0.2559415,0.3985375,0.1736746,-0.106684138,-0.141835433,0.342289153,-0.093769582,0.111111111,0.222222222,0.555555556,0.111111111,-0.045948849,-0.108116155,0.185271097,-0.031206093
10102,0.675538382,0.106411176,0.16444529,0.053605153,0.3171156,0.2423979,0.2754127,0.1650738,0.358422782,-0.135986724,-0.11096741,-0.111468647,0.375,0.375,0.125,0.125,0.300538382,-0.268588824,0.03944529,-0.071394847
10103,0.253776639,0.275893459,0.264313359,0.206016543,0.3223553,0.2844311,0.2035928,0.1896208,-0.068578661,-0.008537641,0.060720559,0.016395743,0.222222222,0.555555556,0.111111111,0.111111111,0.031554417,-0.279662097,0.153202248,0.094905432
10104,0.101461864,0.151442911,0.466099413,0.280995812,0.1563367,0.1887142,0.4791859,0.1757632,-0.054874836,-0.037271289,-0.013086487,0.105232612,0.125,0.125,0.625,0.125,-0.023538136,0.026442911,-0.158900587,0.155995812
10105,0.216170236,0.68388143,0.042965917,0.056982418,0.3535276,0.381135,0.1196319,0.1457055,-0.137357364,0.30274643,-0.076665983,-0.088723082,0.290322581,0.580645161,0.096774194,0.032258065,-0.074152345,0.103236269,-0.053808277,0.024724353
10106,0.080098946,0.468362654,0.328341382,0.123197019,0.2782084,0.2945736,0.2635659,0.163652,-0.198109454,0.173789054,0.064775482,-0.040454981,0.181818182,0.454545455,0.090909091,0.272727273,-0.101719236,0.013817199,0.237432291,-0.149530254
10107,0.049880183,0.371776467,0.466752925,0.111590425,0.1462523,0.3062157,0.3738574,0.1736746,-0.096372117,0.065560767,0.092895525,-0.062084175,0.2,0.2,0.4,0.2,-0.150119817,0.171776467,0.066752925,-0.088409575
10108,0.182653154,0.153712851,0.15386294,0.509771056,0.1901528,0.2156197,0.2716469,0.3225806,-0.007499646,-0.061906849,-0.11778396,0.187190456,0.6,0.025,0.15,0.225,-0.417346846,0.128712851,0.00386294,0.284771056
10109,0.080646423,0.302790682,0.267218028,0.349344866,0.2316716,0.3216031,0.2521994,0.1945259,-0.151025177,-0.018812418,0.015018628,0.154818966,0.142857143,0.571428571,0.142857143,0.142857143,-0.06221072,-0.268637889,0.124360885,0.206487723
10110,0.232064652,0.612311657,0.045767456,0.109856235,0.2344764,0.4448563,0.1362373,0.18443,-0.002411748,0.167455357,-0.090469844,-0.074573765,0.181818182,0.454545455,0.090909091,0.272727273,0.05024647,0.157766202,-0.045141635,-0.162871038
10111,0.122537564,0.206295461,0.374625783,0.296541192,0.1927711,0.2744311,0.2663989,0.2663989,-0.070233536,-0.068135639,0.108226883,0.030142292,0.285714286,0.142857143,0.142857143,0.428571429,-0.163176722,0.063438318,0.23176864,-0.132030237
10112,0.09571624,0.621941044,0.101863534,0.180479182,0.1612903,0.4318418,0.1997919,0.207076,-0.06557406,0.190099244,-0.097928366,-0.026596818,0.222222222,0.472222222,0.111111111,0.194444444,-0.126505982,0.149718822,-0.009247577,-0.013965262
10113,0.258919607,0.147142046,0.270149901,0.323788446,0.3009524,0.207619,0.3019048,0.1895238,-0.042032793,-0.060476954,-0.031754899,0.134264646,0.5,0.166666667,0.166666667,0.166666667,-0.241080393,-0.019524621,0.103483234,0.157121779
10114,0.039228805,0.414838621,0.347566163,0.198366411,0.1302857,0.3051429,0.3371429,0.2274286,-0.091056895,0.109695721,0.010423263,-0.029062189,0.166666667,0.333333333,0.333333333,0.166666667,-0.127437862,0.081505288,0.01423283,0.031699744
10115,0.432621387,0.149914491,0.071534838,0.345929283,0.3966422,0.2067156,0.1878279,0.2088143,0.035979187,-0.056801109,-0.116293062,0.137114983,0.625,0.125,0.125,0.125,-0.192378613,0.024914491,-0.053465162,0.220929283
10116,0.377227205,0.110816642,0.257167055,0.254789098,0.2282322,0.1978892,0.3113456,0.262533,0.148995005,-0.087072558,-0.054178545,-0.007743902,0.6,0.1,0.1,0.2,-0.222772795,0.010816642,0.157167055,0.054789098
10117,0.259532456,0.147246778,0.249050148,0.344170618,0.2842566,0.1574344,0.2682216,0.2900875,-0.024724144,-0.010187622,-0.019171452,0.054083118,0.142857143,0.142857143,0.142857143,0.571428571,0.116675313,0.004389635,0.106193005,-0.227257953
10118,0.117283401,0.252701637,0.379250162,0.2507648,0.2174349,0.254509,0.3286573,0.1993988,-0.100151499,-0.001807363,0.050592862,0.051366,0.166666667,0.25,0.5,0.083333333,-0.049383266,0.002701637,-0.120749838,0.167431467
10119,0.008106751,0.36652107,0.590333866,0.035038314,0.1157731,0.3465423,0.3830614,0.1546232,-0.107666349,0.01997877,0.207272466,-0.119584886,0.230769231,0.307692308,0.384615385,0.076923077,-0.22266248,0.058828762,0.205718481,-0.041884763
10120,0.50377283,0.204381483,0.066354277,0.22549141,0.4411508,0.2162162,0.1691369,0.1734961,0.06262203,-0.011834717,-0.102782623,0.05199531,0.142857143,0.571428571,0.142857143,0.142857143,0.360915687,-0.367047088,-0.076502866,0.082634267
10121,0.553371104,0.12690081,0.096062057,0.223666029,0.4187867,0.2191781,0.167319,0.1947162,0.134584404,-0.09227729,-0.071256943,0.028949829,0.2,0.14,0.1,0.56,0.353371104,-0.01309919,-0.003937943,-0.336333971
10122,0.300681745,0.233886364,0.337760209,0.127671682,0.2407547,0.2271698,0.3818868,0.1501887,0.059927045,0.006716564,-0.044126591,-0.022517018,0.142857143,0.142857143,0.142857143,0.571428571,0.157824602,0.091029221,0.194903066,-0.443756889
10123,0.1593455,0.297620034,0.420582489,0.122451977,0.2374245,0.2645875,0.2977867,0.2002012,-0.078079,0.033032534,0.122795789,-0.077749223,0.3,0.5,0.1,0.1,-0.1406545,-0.202379966,0.320582489,0.022451977
10124,0.342446136,0.511815757,0.055256557,0.09048155,0.3418327,0.3665339,0.1330677,0.1585657,0.000613436,0.145281857,-0.077811143,-0.06808415,0.1,0.7,0.1,0.1,0.242446136,-0.188184243,-0.044743443,-0.00951845
10125,0.261463824,0.066058432,0.573777995,0.098699749,0.3393365,0.12891,0.343128,0.1886256,-0.077872676,-0.062851568,0.230649995,-0.089925851,0.625,0.125,0.125,0.125,-0.363536176,-0.058941568,0.448777995,-0.026300251
10126,0.113924496,0.473113999,0.123491817,0.289469688,0.2453704,0.3356481,0.1886574,0.2303241,-0.131445904,0.137465899,-0.065165583,0.059145588,0.111111111,0.111111111,0.111111111,0.666666667,0.002813385,0.362002888,0.012380706,-0.377196979
10127,0.14426197,0.216130803,0.406405954,0.233201274,0.1706009,0.2478541,0.3680258,0.2135193,-0.02633893,-0.031723297,0.038380154,0.019681974,0.111111111,0.111111111,0.666666667,0.111111111,0.033150859,0.105019692,-0.260260713,0.122090163
10128,0.360498635,0.270380233,0.302693462,0.06642767,0.2524483,0.2633297,0.3373232,0.1468988,0.108050335,0.007050533,-0.034629738,-0.08047113,0.181818182,0.090909091,0.272727273,0.454545455,0.178680453,0.179471142,0.029966189,-0.388117785
10129,0.783989454,0.116351186,0.066739014,0.032920347,0.416755,0.2417815,0.1983033,0.1431601,0.367234454,-0.125430314,-0.131564286,-0.110239753,0.111111111,0.555555556,0.222222222,0.111111111,0.672878343,-0.43920437,-0.155483208,-0.078190764
10130,0.522430217,0.369705359,0.044828033,0.06303639,0.3218924,0.3673469,0.1855288,0.1252319,0.200537817,0.002358459,-0.140700767,-0.06219551,0.25,0.375,0.125,0.25,0.272430217,-0.005294641,-0.080171967,-0.18696361
10131,0.433966453,0.496740706,0.053539505,0.015753337,0.3878069,0.3310754,0.1668078,0.1143099,0.046159553,0.165665306,-0.113268295,-0.098556563,0.222222222,0.472222222,0.111111111,0.194444444,0.211744231,0.024518484,-0.057571606,-0.178691107
10132,0.396999655,0.449128087,0.099255544,0.054616714,0.3333333,0.3493078,0.1735889,0.14377,0.063666355,0.099820287,-0.074333356,-0.089153286,0.222222222,0.111111111,0.111111111,0.555555556,0.174777433,0.338016976,-0.011855567,-0.500938842
10133,0.423618425,0.4788627,0.033714454,0.063804421,0.2705771,0.4446547,0.1570482,0.12772,0.153041325,0.034208,-0.123333746,-0.063915579,0.333333333,0.166666667,0.333333333,0.166666667,0.090285092,0.312196033,-0.299618879,-0.102862246
10134,0.205279968,0.071176379,0.656124432,0.067419221,0.2384035,0.1920173,0.4239482,0.1456311,-0.033123532,-0.120840921,0.232176232,-0.078211879,0.076923077,0.153846154,0.692307692,0.076923077,0.128356891,-0.082669775,-0.03618326,-0.009503856
10135,0.360646198,0.498589502,0.10248635,0.038277949,0.2632493,0.4396177,0.1798436,0.1172893,0.097396898,0.058971802,-0.07735725,-0.079011351,0.125,0.5,0.125,0.25,0.235646198,-0.001410498,-0.02251365,-0.211722051
10136,0.241029443,0.266542851,0.480284647,0.012143059,0.3008994,0.2363042,0.3524121,0.1103843,-0.059869957,0.030238651,0.127872547,-0.098241241,0.285714286,0.285714286,0.285714286,0.142857143,-0.044684843,-0.019171435,0.194570361,-0.130714084
10137,0.404856044,0.341449687,0.113168347,0.140525922,0.2848629,0.3146603,0.2395709,0.1609058,0.119993144,0.026789387,-0.126402553,-0.020379878,0.166666667,0.166666667,0.166666667,0.5,0.238189377,0.17478302,-0.05349832,-0.359474078
10138,0.143180365,0.533686137,0.251170624,0.071962873,0.1881533,0.4581882,0.2360627,0.1175958,-0.044972935,0.075497937,0.015107924,-0.045632927,0.09375,0.6875,0.046875,0.171875,0.049430365,-0.153813863,0.204295624,-0.099912127
10139,0.713566052,0.053550929,0.137199714,0.095683306,0.4550209,0.166318,0.2374477,0.1412134,0.258545152,-0.112767071,-0.100247986,-0.045530094,0.466666667,0.066666667,0.133333333,0.333333333,0.246899385,-0.013115738,0.003866381,-0.237650027
10140,0.77103654,0.158339056,0.057278693,0.013345711,0.4309296,0.2311034,0.2206777,0.1172893,0.34010694,-0.072764344,-0.163399007,-0.103943589,0.608108108,0.094594595,0.162162162,0.135135135,0.162928432,0.063744461,-0.104883469,-0.121789424
10141,0.118693974,0.810129379,0.044449465,0.026727182,0.1768642,0.5239006,0.1701721,0.1290631,-0.058170226,0.286228779,-0.125722635,-0.102335918,0.205479452,0.630136986,0.082191781,0.082191781,-0.086785478,0.179992393,-0.037742316,-0.055464599
10142,0.088311285,0.115675802,0.728230044,0.067782869,0.2528147,0.2088025,0.4002047,0.1381781,-0.164503415,-0.093126698,0.328025344,-0.070395231,0.222222222,0.111111111,0.555555556,0.111111111,-0.133910937,0.004564691,0.172674488,-0.043328242
10143,0.126026323,0.102029675,0.72617562,0.045768382,0.1891892,0.2244418,0.4277321,0.1586369,-0.063162877,-0.122412125,0.29844352,-0.112868518,0.142857143,0.142857143,0.142857143,0.571428571,-0.01683082,-0.040827468,0.583318477,-0.525660189
10144,0.402021696,0.14440507,0.426404136,0.027169097,0.2948403,0.1949222,0.3996724,0.1105651,0.107181396,-0.05051713,0.026731736,-0.083396003,0.089552239,0.119402985,0.71641791,0.074626866,0.312469457,0.025002085,-0.290013774,-0.047457769
10145,0.116387162,0.435572808,0.3333546,0.11468543,0.196281,0.4183884,0.2458678,0.1394628,-0.079893838,0.017184408,0.0874868,-0.02477737,0.142857143,0.357142857,0.142857143,0.357142857,-0.026469981,0.078429951,0.190497457,-0.242457427
10146,0.28959538,0.58884655,0.069897032,0.051661037,0.248996,0.4407631,0.1746988,0.1355422,0.04059938,0.14808345,-0.104801768,-0.083881163,0.333333333,0.166666667,0.333333333,0.166666667,-0.043737953,0.422179883,-0.263436301,-0.11500563
10147,0.05682344,0.063950888,0.595587598,0.283638074,0.1314879,0.1228374,0.3615917,0.384083,-0.07466446,-0.058886512,0.233995898,-0.100444926,0.125,0.125,0.625,0.125,-0.06817656,-0.061049112,-0.029412402,0.158638074
10148,0.033807213,0.184412944,0.673450894,0.108328949,0.1183295,0.195669,0.3426141,0.3433875,-0.084522287,-0.011256056,0.330836794,-0.235058551,0.142857143,0.142857143,0.142857143,0.571428571,-0.10904993,0.041555801,0.530593751,-0.463099622
10149,0.015923045,0.66082129,0.187474403,0.135781261,0.0877193,0.2792398,0.3084795,0.3245614,-0.071796255,0.38158149,-0.121005097,-0.188780139,0.125,0.125,0.125,0.625,-0.109076955,0.53582129,0.062474403,-0.489218739
10150,0.226388414,0.345565973,0.080943956,0.347101657,0.1447368,0.359375,0.1307566,0.3651316,0.081651614,-0.013809027,-0.049812644,-0.018029943,0.166666667,0.333333333,0.333333333,0.166666667,0.059721747,0.01223264,-0.252389377,0.18043499
10151,0.068208115,0.238512636,0.108191123,0.585088126,0.1695736,0.1666667,0.2335271,0.4302326,-0.101365485,0.071845936,-0.125335977,0.154855526,0.071428571,0.071428571,0.285714286,0.571428571,-0.003220456,0.167084065,-0.177523163,0.013659555
10152,0.153040203,0.051779905,0.539710983,0.25546891,0.1838006,0.105919,0.364486,0.3457944,-0.030760397,-0.054139095,0.175224983,-0.09032549,0.111111111,0.111111111,0.111111111,0.666666667,0.041929092,-0.059331206,0.428599872,-0.411197757
10153,0.099153563,0.4479261,0.324025305,0.128895032,0.2586532,0.2120831,0.2498427,0.279421,-0.159499637,0.235843,0.074182605,-0.150525968,0.125,0.125,0.125,0.625,-0.025846437,0.3229261,0.199025305,-0.496104968
10154,0.28087602,0.082459916,0.289610405,0.347053659,0.2992063,0.1301587,0.218254,0.352381,-0.01833028,-0.047698784,0.071356405,-0.005327341,0.111111111,0.111111111,0.111111111,0.666666667,0.169764909,-0.028651195,0.178499294,-0.319613008
10155,0.082783668,0.594776936,0.096023651,0.226415745,0.1269841,0.3751044,0.1269841,0.3709273,-0.044200432,0.219672536,-0.030960449,-0.144511555,0.222222222,0.472222222,0.111111111,0.194444444,-0.139438554,0.122554714,-0.01508746,0.031971301
10156,0.246088515,0.351836394,0.037051975,0.365023116,0.2351375,0.2360248,0.1348713,0.3939663,0.010951015,0.115811594,-0.097819325,-0.028943184,0.166666667,0.166666667,0.166666667,0.5,0.079421848,0.185169727,-0.129614692,-0.134976884
10157,0.522439518,0.098882966,0.112397278,0.266280238,0.3269731,0.1543799,0.1335646,0.3850824,0.195466418,-0.055496934,-0.021167322,-0.118802162,0.625,0.125,0.125,0.125,-0.102560482,-0.026117034,-0.012602722,0.141280238
10158,0.064893111,0.053168683,0.06345109,0.818487116,0.1494253,0.1712644,0.1689655,0.5103448,-0.084532189,-0.118095717,-0.10551441,0.308142316,0.090909091,0.090909091,0.272727273,0.545454545,-0.02601598,-0.037740408,-0.209276183,0.273032571
10159,0.110319897,0.412926349,0.137969398,0.338784356,0.1323268,0.3268206,0.1465364,0.3943162,-0.022006903,0.086105749,-0.008567002,-0.055531844,0.142857143,0.142857143,0.142857143,0.571428571,-0.032537246,0.270069206,-0.004887745,-0.232644215
10160,0.162483666,0.101455266,0.113869876,0.622191192,0.1575758,0.2,0.1939394,0.4484848,0.004907866,-0.098544734,-0.080069524,0.173706392,0.0625,0.3125,0.0625,0.5625,0.099983666,-0.211044734,0.051369876,0.059691192
10161,0.045120741,0.042744454,0.5564542,0.355680606,0.1298274,0.1454396,0.3599014,0.3648316,-0.084706659,-0.102695146,0.1965528,-0.009150994,0.142857143,0.142857143,0.142857143,0.571428571,-0.097736402,-0.100112689,0.413597057,-0.215747965
10162,0.058435025,0.1011918,0.185534992,0.654838183,0.1432927,0.2042683,0.2012195,0.4512195,-0.084857675,-0.1030765,-0.015684508,0.203618683,0.166666667,0.166666667,0.166666667,0.5,-0.108231642,-0.065474867,0.018868325,0.154838183
10163,0.334895212,0.154023502,0.185839051,0.325242234,0.3723008,0.1161579,0.1809382,0.3306031,-0.037405588,0.037865602,0.004900851,-0.005360866,0.166666667,0.166666667,0.166666667,0.5,0.168228545,-0.012643165,0.019172384,-0.174757766
10164,0.28998792,0.095288227,0.229969988,0.384753866,0.1720721,0.1261261,0.3018018,0.4,0.11791582,-0.030837873,-0.071831812,-0.015246134,0.333333333,0.166666667,0.166666667,0.333333333,-0.043345413,-0.07137844,0.063303321,0.051420533
10165,0.119266426,0.209713867,0.319061149,0.351958558,0.1407767,0.1537217,0.3462783,0.3592233,-0.021510274,0.055992167,-0.027217151,-0.007264742,0.043478261,0.043478261,0.782608696,0.130434783,0.075788165,0.166235606,-0.463547547,0.221523775
10166,0.069016701,0.182344642,0.45697199,0.291666667,0.244898,0.2782931,0.3543599,0.122449,-0.175881299,-0.095948458,0.10261209,0.169217667,0.2,0.2,0.4,0.2,-0.130983299,-0.017655358,0.05697199,0.091666667
10167,0.481005348,0.171061898,0.079291453,0.2686413,0.4897959,0.2653061,0.155102,0.08979592,-0.008790552,-0.094244202,-0.075810547,0.17884538,0.2,0.4,0.1,0.3,0.281005348,-0.228938102,-0.020708547,-0.0313587
10168,0.113323999,0.536943254,0.167621098,0.182111649,0.235732,0.4528536,0.2295285,0.08188586,-0.122408001,0.084089654,-0.061907402,0.100225789,0.166666667,0.166666667,0.5,0.166666667,-0.053342668,0.370276587,-0.332378902,0.015444982
10169,0.602122646,0.068264983,0.226849042,0.102763329,0.4863582,0.1601423,0.2752076,0.07829181,0.115764446,-0.091877317,-0.048358558,0.024471519,0.555555556,0.111111111,0.277777778,0.055555556,0.04656709,-0.042846128,-0.050928736,0.047207773
10170,0.092124998,0.328714009,0.490973615,0.088187378,0.179599,0.3714037,0.391456,0.05754141,-0.087474002,-0.042689691,0.099517615,0.030645968,0.152173913,0.47826087,0.239130435,0.130434783,-0.060048915,-0.149546861,0.25184318,-0.042247405
10171,0.363897046,0.224999426,0.24407085,0.167032679,0.4737883,0.2324431,0.2284866,0.0652819,-0.109891254,-0.007443674,0.01558425,0.101750779,0.090909091,0.636363636,0.090909091,0.181818182,0.272987955,-0.41136421,0.153161759,-0.014785503
10172,0.193182264,0.607975731,0.123665739,0.075176267,0.2603266,0.5081652,0.1681076,0.06340058,-0.067144336,0.099810531,-0.044441861,0.011775687,0.125,0.25,0.125,0.5,0.068182264,0.357975731,-0.001334261,-0.424823733
10173,0.271773179,0.337637985,0.189452845,0.201135991,0.2394904,0.3630573,0.3133758,0.08407643,0.032282779,-0.025419315,-0.123922955,0.117059561,0.222222222,0.333333333,0.333333333,0.111111111,0.049550957,0.004304652,-0.143880488,0.09002488
10174,0.188200269,0.323325263,0.355260495,0.133213973,0.238342,0.4676166,0.2085492,0.08549223,-0.050141731,-0.144291337,0.146711295,0.047721743,0.142857143,0.428571429,0.142857143,0.285714286,0.045343126,-0.105246166,0.212403352,-0.152500313
10175,0.198293985,0.227734054,0.47359034,0.100381621,0.3259141,0.2162162,0.4054054,0.05246423,-0.127620115,0.011517854,0.06818494,0.047917391,0.333333333,0.166666667,0.333333333,0.166666667,-0.135039348,0.061067387,0.140257007,-0.066285046
